absolute_course_url,course_name,subject_name
https://www.class-central.com/course/coursera-proyecto-final-programa-especializado-en-marketing-digital-7089,Proyecto Final - Programa Especializado en Marketing Digital,Business
https://www.class-central.com/course/coursera-liderazgo-para-el-siglo-xxi-proyecto-final-6921,Liderazgo para el Siglo XXI: proyecto final,Business
https://www.class-central.com/course/coursera-modelos-de-empresa-familiar-del-capitan-al-grupo-inversor-7423,Modelos de empresa familiar: del capitán al grupo inversor,Business
https://www.class-central.com/course/coursera-business-strategies-for-emerging-markets-7771,Business Strategies for Emerging Markets,Business
https://www.class-central.com/course/coursera-budgeting-essentials-and-development-9350,Budgeting essentials and development,Business
https://www.class-central.com/course/futurelearn-digital-skills-social-media-9777,Digital Skills: Social Media,Business
https://www.class-central.com/course/coursera-sales-training-techniques-for-a-human-centric-sales-process-9726,Sales Training: Techniques for a Human-Centric Sales Process,Business
https://www.class-central.com/course/coursera---10369,Системное мышление,Business
https://www.class-central.com/course/coursera-financing-infrastructure-in-african-cities-10225,Financing Infrastructure in African Cities,Business
https://www.class-central.com/course/coursera-conceitos-basicos-de-logistica-e-supply-chain-10702,Conceitos Básicos de Logística e Supply Chain,Business
https://www.class-central.com/course/coursera-gestao-de-operacoes-10707,Gestão de Operações,Business
https://www.class-central.com/course/coursera---2---12045,Маркетинг. Часть 2. Инструментарий маркетинга,Business
https://www.class-central.com/course/coursera-healthcare-innovation-and-entrepreneurship-379,Healthcare Innovation and Entrepreneurship,Business
https://www.class-central.com/course/coursera-content-strategy-for-professionals-engaging-audiences-727,Content Strategy for Professionals: Engaging Audiences,Business
https://www.class-central.com/course/coursera-----financial-markets-and-institutions-1375,Финансовые рынки и институты (Financial Markets and Institutions),Business
https://www.class-central.com/course/independent-mooc-gestion-de-projet-2300,MOOC gestion de projet,Business
https://www.class-central.com/course/coursera-finanzas-personales-2565,Finanzas personales,Business
https://www.class-central.com/course/coursera-claves-para-gestionar-personas-3017,Claves para Gestionar Personas,Business
https://www.class-central.com/course/coursera-ingles-empresarial-el-marketing-y-ventas-4628,Inglés Empresarial: el márketing y ventas,Business
https://www.class-central.com/course/coursera-programacion-y-presupuesto-del-proyecto-4632,Programación y presupuesto del proyecto,Business
https://www.class-central.com/course/coursera-requerimientos-planeacion-ejecucion-y-medicion-de-estrategias-para-redes-sociales-4604,"Requerimientos, planeación, ejecución y medición de estrategias para redes sociales",Business
https://www.class-central.com/course/coursera-introduccion-al-marketing-4685,Introducción al Marketing,Business
https://www.class-central.com/course/coursera-introduccion-a-las-finanzas-corporativas-4688,Introducción a las Finanzas Corporativas,Business
https://www.class-central.com/course/coursera-administracion-estrategica-y-emprendedora-5071,Administración Estratégica y Emprendedora,Business
https://www.class-central.com/course/futurelearn-starting-a-business-2-people-and-networks-5009,Starting a Business 2: People and Networks,Business
https://www.class-central.com/course/coursera-introduccion-a-la-estrategia-5458,Introducción a la Estrategia,Business
https://www.class-central.com/course/coursera-content-strategy-for-professionals-managing-content-5762,Content Strategy for Professionals: Managing Content,Business
https://www.class-central.com/course/coursera-financial-markets-and-investment-strategy-capstone-6228,Financial Markets and Investment Strategy Capstone,Business
https://www.class-central.com/course/coursera-arts-and-heritage-management-7466,Arts and Heritage Management,Business
https://www.class-central.com/course/coursera-european-business-law-competing-in-europe-7756,European Business Law: Competing in Europe,Business
https://www.class-central.com/course/futurelearn-what-is-leadership-8587,What is Leadership?,Business
https://www.class-central.com/course/futurelearn-mergers-and-acquisitions-structuring-the-deal-9398,Mergers and Acquisitions: Structuring the Deal,Business
https://www.class-central.com/course/coursera---------9548,"Бизнес-процессы, организационное проектирование, механизмы и системы управления",Business
https://www.class-central.com/course/coursera-transferencia-tecnologica-de-la-investigacion-al-mercado-9889,Transferencia tecnológica: De la investigación al mercado.,Business
https://www.class-central.com/course/coursera-inove-na-gestao-de-equipes-e-negocios-o-crescimento-da-empresa-10715,Inove na gestão de equipes e negócios: O crescimento da empresa,Business
https://www.class-central.com/course/coursera-gestao-de-marca-crise-de-imagem-10720,Gestão de Marca & Crise de Imagem,Business
https://www.class-central.com/course/coursera-l-innovation-manageriale-en-pratique-12095,L'innovation managériale en pratique,Business
https://www.class-central.com/course/coursera----11760,Управление человеческими ресурсами,Business
https://www.class-central.com/course/coursera-content-strategy-for-professionals-expanding-your-content-s-reach-2755,Content Strategy for Professionals: Expanding Your Content’s Reach,Business
https://www.class-central.com/course/coursera-scaling-operations-linking-strategy-and-execution-2707,Scaling Operations: Linking Strategy and Execution,Business
https://www.class-central.com/course/coursera---3900,市场营销概论 (中文版）,Business
https://www.class-central.com/course/coursera---3901,运营管理概论（中文版）,Business
https://www.class-central.com/course/coursera---3902,财务会计概论（中文版）,Business
https://www.class-central.com/course/futurelearn-starting-a-business-4-business-processes-5011,Starting a Business 4: Business Processes,Business
https://www.class-central.com/course/coursera-como-construir-mi-modelo-de-negocio-5561,¿Cómo construir mi modelo de negocio?,Business
https://www.class-central.com/course/coursera-re-invent-your-business-model-with-the-odyssey-3-14-approach-5961,(Re)-invent your business model with the Odyssey 3.14 approach,Business
https://www.class-central.com/course/coursera-content-strategy-for-professionals-ensuring-your-content-s-impact-5761,Content Strategy for Professionals: Ensuring Your Content's Impact,Business
https://www.class-central.com/course/coursera-finance-for-everyone-decisions-6183,Finance for Everyone: Decisions,Business
https://www.class-central.com/course/edx-marketing-analytics-data-tools-and-techniques-6746,Marketing Analytics: Data Tools and Techniques,Business
https://www.class-central.com/course/coursera-value-chain-management-capstone-6763,Value Chain Management Capstone,Business
https://www.class-central.com/course/coursera-relationship-management-7432,Relationship Management ,Business
